NO,Boiling Point,Molecule Weight,Melting Point,Flash Point,Vapor pressure,Water solubility,Log Kow,Log Kaw,Half-life from model River,Carbon chain length,Exposure type,Exposure duration,Media type,Chemical concentration ,Environmental temperature,Compartment classs,Modeled logD,Measured logBCF
908,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,2,Fresh water,0.006515,14,2.953,2.71,0
909,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,10,Fresh water,0.010445,14,2.953,2.71,0.17
910,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,7,Fresh water,0.006515,14,2.953,2.71,0.24
911,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,7,Fresh water,0.007945,14,2.953,2.71,0.42
912,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,4,Fresh water,0.010445,14,2.953,2.71,0.51
913,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,4,Fresh water,0.006515,14,2.953,2.71,0.59
914,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,4,Fresh water,0.007945,14,2.953,2.71,0.63
915,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,7,Fresh water,0.010445,14,2.953,2.71,0.83
916,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,21,Fresh water,0.006515,14,2.953,2.71,1.01
917,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,10,Fresh water,0.007945,14,2.953,2.71,1.11
918,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,61,Fresh water,0.006515,14,2.953,2.71,1.22
919,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,10,Fresh water,0.006515,14,2.953,2.71,1.28
920,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,21,Fresh water,0.007945,14,2.953,2.71,1.3
921,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,21,Fresh water,0.010445,14,2.953,2.71,1.77
922,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,61,Fresh water,0.00187,14,2.953,4.68,1.2
923,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,44,Fresh water,0.00187,14,2.953,4.68,1.28
924,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,61,Fresh water,0.00077,14,2.953,4.68,1.48
925,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,61,Fresh water,0.00187,14,2.953,4.68,1.66
926,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,44,Fresh water,0.00077,14,2.953,4.68,1.87
927,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,21,Fresh water,0.00077,14,2.953,4.68,1.93
928,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,7,Fresh water,0.000975,14,2.953,4.68,2
929,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,61,Fresh water,0.000975,14,2.953,4.68,2
930,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,7,Fresh water,0.00187,14,2.953,4.68,2.06
931,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,4,Fresh water,0.00187,14,2.953,4.68,2.14
932,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,7,Fresh water,0.00077,14,2.953,4.68,2.23
933,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,2,Fresh water,0.000975,14,2.953,4.68,2.28
934,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,4,Fresh water,0.00077,14,2.953,4.68,2.35
935,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,10,Fresh water,0.00187,14,2.953,4.68,2.36
936,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,21,Fresh water,0.00187,14,2.953,4.68,2.39
937,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,10,Fresh water,0.00077,14,2.953,4.68,2.48
938,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,4,Fresh water,0.000975,14,2.953,4.68,2.65
939,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,4,Fresh water,0.00012,14,2.953,4.67,1.81
940,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,61,Fresh water,0.001645,14,2.953,4.67,1.87
941,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,61,Fresh water,0.000066,14,2.953,4.67,2.15
942,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,4,Fresh water,0.001645,14,2.953,4.67,2.27
943,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,7,Fresh water,0.00012,14,2.953,4.67,2.32
944,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,21,Fresh water,0.000066,14,2.953,4.67,2.78
945,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,10,Fresh water,0.00012,14,2.953,4.67,2.92
946,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,10,Fresh water,0.000066,14,2.953,4.67,2.95
947,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,4,Fresh water,0.000066,14,2.953,4.67,3
948,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,10,Fresh water,0.001645,14,2.953,4.67,3.01
949,408.3,312.4,61.05,198.3,8.25E-06,9.49E-01,4.73,-4.288,34.29,19,Flow-through,7,Fresh water,0.001645,14,2.953,4.67,3.6
950,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,2,Fresh water,0.0378,14,2.953,7.91,-0.28
951,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,61,Fresh water,0.03833685,14,2.953,7.91,0.05
952,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,61,Fresh water,0.00566915,14,2.953,7.91,0.11
953,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,61,Fresh water,0.03833685,14,2.953,7.91,0.29
954,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,61,Fresh water,0.0378,14,2.953,7.91,0.36
955,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,21,Fresh water,0.03833685,14,2.953,7.91,0.43
956,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,44,Fresh water,0.03833685,14,2.953,7.91,0.43
957,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,44,Fresh water,0.00566915,14,2.953,7.91,0.45
958,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,61,Fresh water,0.0378,14,2.953,7.91,0.51
959,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,7,Fresh water,0.00566915,14,2.953,7.91,0.74
960,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,7,Fresh water,0.03833685,14,2.953,7.91,0.76
961,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,21,Fresh water,0.0378,14,2.953,7.91,0.76
962,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,10,Fresh water,0.03833685,14,2.953,7.91,0.79
963,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,61,Fresh water,0.00566915,14,2.953,7.91,0.83
964,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,4,Fresh water,0.03833685,14,2.953,7.91,0.91
965,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,10,Fresh water,0.00566915,14,2.953,7.91,0.98
966,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,21,Fresh water,0.00566915,14,2.953,7.91,1.23
967,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,4,Fresh water,0.0378,14,2.953,7.91,1.28
968,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,4,Fresh water,0.00566915,14,2.953,7.91,1.52
969,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,7,Fresh water,0.0378,14,2.953,7.91,1.66
970,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,10,Fresh water,0.0378,14,2.953,7.91,2.08
971,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,61,Fresh water,0.009655,14,2.953,-1.2,-1.4
972,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,2,Fresh water,0.009655,14,2.953,1.88,-1.4
973,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,2,Fresh water,0.007685,14,2.953,1.88,-1.22
974,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,61,Fresh water,0.007945,14,2.953,1.88,-1.15
975,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,61,Fresh water,0.007685,14,2.953,1.88,-1
976,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,44,Fresh water,0.007685,14,2.953,1.88,-0.96
977,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,2,Fresh water,0.007945,14,2.953,1.88,-0.89
978,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,10,Fresh water,0.007685,14,2.953,1.88,-0.8
979,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,4,Fresh water,0.007685,14,2.953,1.88,-0.6
980,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,7,Fresh water,0.007685,14,2.953,1.88,-0.5
981,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,7,Fresh water,0.009655,14,2.953,1.88,-0.46
982,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,4,Fresh water,0.009655,14,2.953,1.88,-0.25
983,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,4,Fresh water,0.007945,14,2.953,1.88,-0.22
984,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,44,Fresh water,0.009655,14,2.953,1.88,-0.15
985,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,61,Fresh water,0.009655,14,2.953,1.88,0.06
986,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,10,Fresh water,0.009655,14,2.953,1.88,0.07
987,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,61,Fresh water,0.007945,14,2.953,1.88,0.08
988,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,10,Fresh water,0.007945,14,2.953,1.88,0.14
989,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,21,Fresh water,0.007945,14,2.953,1.88,0.18
990,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,61,Fresh water,0.007685,14,2.953,1.88,0.19
991,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,44,Fresh water,0.007945,14,2.953,1.88,0.22
992,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,7,Fresh water,0.007945,14,2.953,1.88,0.33
993,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,21,Fresh water,0.009655,14,2.953,1.88,0.35
994,282.7,194.18,5,146,1.00E-02,4.00E+03,1.69,-4.03,0.191,10,Flow-through,21,Fresh water,0.007685,14,2.953,1.88,0.75
995,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,7,Fresh water,0.199,24.3,2.953,1.34,0.48
996,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,28,Fresh water,0.198,24.3,2.953,1.34,0.48
997,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,15,Fresh water,0.202,24.3,2.953,1.34,0.48
998,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,28,Fresh water,0.198,24.3,2.953,1.34,0.48
999,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,21,Fresh water,0.199,24.3,2.953,1.34,0.48
1000,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,4,Fresh water,0.194,24.3,2.953,1.34,0.48
1001,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,21,Fresh water,0.199,24.3,2.953,1.34,0.48
1002,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,4,Fresh water,0.194,24.3,2.953,1.34,0.48
1003,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,15,Fresh water,0.202,24.3,2.953,1.34,0.48
1004,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,7,Fresh water,0.199,24.3,2.953,1.34,0.48
1005,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,21,Fresh water,0.0198,24.3,2.953,1.34,1.45
1006,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,28,Fresh water,0.0198,24.3,2.953,1.34,1.45
1007,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,21,Fresh water,0.0198,24.3,2.953,1.34,1.45
1008,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,28,Fresh water,0.0198,24.3,2.953,1.34,1.45
1009,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,15,Fresh water,0.0193,24.3,2.953,1.34,1.46
1010,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,7,Fresh water,0.0195,24.3,2.953,1.34,1.46
1011,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,7,Fresh water,0.0195,24.3,2.953,1.34,1.46
1012,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,15,Fresh water,0.0193,24.3,2.953,1.34,1.46
1013,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,4,Fresh water,0.0188,24.3,2.953,1.34,1.48
1014,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Flow-through,4,Fresh water,0.0188,24.3,2.953,1.34,1.48
1015,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.000844,25.2,3.367,5.68,1.88
1016,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.000844,25.2,3.367,5.68,1.88
1017,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.000844,25.2,3.6,5.68,1.9
1018,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,42,Fresh water,0.000844,25.2,2.953,5.68,2.04
1019,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,28,Fresh water,0.000844,25.2,2.953,5.68,2.18
1020,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,7,Fresh water,0.000844,25.2,2.953,5.68,2.18
1021,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,14,Fresh water,0.000844,25.2,2.953,5.68,2.2
1022,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.000844,25.2,0.57,5.68,2.23
1023,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.000844,25.2,0.57,5.68,2.23
1024,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.000844,25.2,2.953,5.68,2.23
1025,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.00922,25.2,3.367,5.68,2.28
1026,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.000844,25.2,3.6,5.68,2.28
1027,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,21,Fresh water,0.000844,25.2,2.953,5.68,2.32
1028,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.00922,25.2,3.367,5.68,2.48
1029,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.00922,25.2,0.57,5.68,2.58
1030,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,7,Fresh water,0.00922,25.2,2.953,5.68,2.58
1031,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.00922,25.2,3.6,5.68,2.6
1032,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,21,Fresh water,0.00922,25.2,2.953,5.68,2.62
1033,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.00922,25.2,0.57,5.68,2.7
1034,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,14,Fresh water,0.00922,25.2,2.953,5.68,2.74
1035,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.00922,25.2,3.6,5.68,2.76
1036,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,60,Fresh water,0.00922,25.2,2.953,5.68,2.81
1037,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,42,Fresh water,0.00922,25.2,2.953,5.68,2.89
1038,187.9,464.12,9.97,67.5,9.72E-02,1.46E-03,7.53,2.229,0.092,10,Flow-through,28,Fresh water,0.00922,25.2,2.953,5.68,2.98
1039,402.3,990.2,50.1,171,1.60E-07,1.89E+00,6.54,-4.699,331,22,Static,28,Fresh water,0.007921668,21,2.23,7.19,2.39
1040,353.8,790.17,71.1,167.8,4.25E-02,4.79E-06,9.14,0.06,5.13,16,Static,28,Fresh water,0.006297713,21,2.23,4.72,3.5
1041,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Flow-through,7,Fresh water,12.908345,24,4.333,1.85,0.52
1042,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Flow-through,7,Fresh water,12.908345,24,3.6,1.85,0.48
1043,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Flow-through,7,Fresh water,12.908345,24,2.23,1.85,1.17
1044,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4.9167,Fresh water,140.784072,28,2.953,1.85,0.15
1045,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4.9167,Fresh water,8.6954868,28,2.953,1.85,0.83
1046,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4.9167,Fresh water,16.9769028,28,2.953,1.85,0.84
1047,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4.9167,Fresh water,140.784072,28,2.953,1.85,1.18
1048,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4.9167,Fresh water,8.6954868,28,2.953,1.85,1.86
1049,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4.9167,Fresh water,16.9769028,28,2.953,1.85,1.86
1050,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,4.9167,Fresh water,51.369504,28,2.953,-1.11,-1.4
1051,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,4.9167,Fresh water,117.72178,28,2.953,-1.11,-1.15
1052,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,4.9167,Fresh water,1027.39008,28,2.953,-1.11,-1
1053,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,4.9167,Fresh water,51.369504,28,2.953,-1.11,-0.3
1054,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,4.9167,Fresh water,117.72178,28,2.953,-1.11,-0.1
1055,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,4.9167,Fresh water,1027.39008,28,2.953,-1.11,0.08
1056,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Renewal,6,Fresh water,18.22,26,2.953,0.17,-0.75
1057,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Renewal,6,Fresh water,37.16,26,2.953,0.17,-0.62
1058,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Renewal,6,Fresh water,10.76,26,2.953,0.17,-0.34
1059,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,6,Fresh water,33.01,26,2.953,1.85,0.71
1060,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,6,Fresh water,19,26,2.953,1.85,0.81
1061,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,6,Fresh water,9.91,26,2.953,1.85,1.07
1062,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Renewal,6,Fresh water,7.06,26,2.953,1.34,-0.54
1063,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Renewal,6,Fresh water,5.46,26,2.953,1.34,-0.35
1064,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Renewal,6,Fresh water,10.44,26,2.953,1.34,-0.31
1065,257,724.05,169,136,3.17E-04,6.74E+00,10.1,2.66,2.95,12,Renewal,90,Fresh water,0.003353406,22,4.333,0.23,2.18
1066,257,724.05,169,136,3.17E-04,6.74E+00,10.1,2.66,2.95,12,Renewal,90,Fresh water,0.003353406,22,3.6,0.23,2.6
1067,257,724.05,169,136,3.17E-04,6.74E+00,10.1,2.66,2.95,12,Renewal,90,Fresh water,0.003353406,22,2.23,0.23,3.2
1068,257,724.05,169,136,3.17E-04,6.74E+00,10.1,2.66,2.95,12,Renewal,90,Fresh water,0.003353406,22,7.005,0.23,3.29
1069,257,724.05,169,136,3.17E-04,6.74E+00,10.1,2.66,2.95,12,Renewal,90,Fresh water,0.003353406,22,3.6,0.23,3.32
1070,257,724.05,169,136,3.17E-04,6.74E+00,10.1,2.66,2.95,12,Renewal,90,Fresh water,0.003353406,22,4.846,0.23,3.35
1071,280,924.08,112,167,5.27E-04,9.61E+00,12.8,4.38,4.07,16,Renewal,90,Fresh water,0.004343307,22,4.333,2.35,1.93
1072,280,924.08,112,167,5.27E-04,9.61E+00,12.8,4.38,4.07,16,Renewal,90,Fresh water,0.004343307,22,3.6,2.35,2.52
1073,280,924.08,112,167,5.27E-04,9.61E+00,12.8,4.38,4.07,16,Renewal,90,Fresh water,0.004343307,22,2.23,2.35,3
1074,280,924.08,112,167,5.27E-04,9.61E+00,12.8,4.38,4.07,16,Renewal,90,Fresh water,0.004343307,22,4.846,2.35,3.02
1075,280,924.08,112,167,5.27E-04,9.61E+00,12.8,4.38,4.07,16,Renewal,90,Fresh water,0.004343307,22,3.6,2.35,3.11
1076,280,924.08,112,167,5.27E-04,9.61E+00,12.8,4.38,4.07,16,Renewal,90,Fresh water,0.004343307,22,7.005,2.35,3.21
1077,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Renewal,9,Fresh water,2,26,2.953,0.15,-1
1078,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Renewal,5,Fresh water,2,28,2.953,0.15,0.08
1079,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Renewal,14,Fresh water,2,26,2.953,0.15,0.18
1080,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.3369,15,4.333,0.15,-1
1081,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,3.2263,15,4.333,0.15,-1
1082,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,3.2263,15,3.6,0.15,-0.7
1083,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.3369,15,3.6,0.15,-0.7
